ZN,INDUS,CHAS,AGE,RAD,TAX,B,MEDV,CRIM_stand,RM_stand,LSTAT_stand,DIS_stand,PTRATIO_stand,B_stand,ZN_stand,INDUS_norm,NOX_norm,AGE_norm,RAD_norm,TAX_norm,IQV,IAH
0.0,4.05,0,47.2,5,296.0,393.23,23.2,-0.41234568908224195,-0.37701367593637564,-0.35647079586327746,-0.11415642265078575,-0.8579291395016376,0.40081273743342805,-0.48772236467012914,0.1315982404692082,0.257201646090535,0.4562306900102987,0.17391304347826086,0.20801526717557245,16.261982269890794,0.16750120944498698
0.0,4.05,0,73.4,5,296.0,395.6,24.6,-0.4142041696070205,0.04326063351452497,-0.8919346483489553,-0.22700905618941017,-0.8579291395016376,0.42679826674172333,-0.48772236467012914,0.1315982404692082,0.257201646090535,0.7260556127703399,0.17391304347826086,0.20801526717557245,20.454205001083217,0.3026298606776465
0.0,4.05,0,74.4,5,296.0,391.27,29.9,-0.4127879073661592,0.8196996119916103,-0.8036251648238304,-0.4182025237936003,-0.8579291395016376,0.37932259505188387,-0.48772236467012914,0.1315982404692082,0.257201646090535,0.7363542739443872,0.17391304347826086,0.20801526717557245,17.07673139019759,0.34004372783891407
0.0,2.46,0,58.4,3,193.0,396.9,37.2,-0.4137910446312557,0.9906586531241797,-1.067151877565473,-0.45922688046749766,-0.30309414801650153,0.4410519326070325,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.5715756951596292,0.08695652173913043,0.011450381679389277,19.40639816543349,0.4895442329164493
0.0,2.46,0,83.3,3,193.0,395.56,39.8,-0.4128507489117685,2.1090157138664027,-0.7139139434649734,-0.5010593646772658,-0.30309414801650153,0.4263596924074059,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.8280123583934088,0.08695652173913043,0.011450381679389277,17.284473642919032,0.37472324046567024
0.0,2.46,0,62.2,3,193.0,396.9,36.2,-0.41250162921393907,-0.20035600009938662,-0.44898549288959877,-0.5690846884320137,-0.30309414801650153,0.4410519326070325,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.6107106076210093,0.08695652173913043,0.011450381679389277,16.623362426030123,0.25026318571104744
0.0,2.46,0,92.2,3,193.0,394.12,37.9,-0.40992396211163196,1.2399739214425096,-1.09799010990758,-0.5202642778826593,-0.30309414801650153,0.410571016371986,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.9196704428424305,0.08695652173913043,0.011450381679389277,13.090749535205118,0.5496703821465215
0.0,2.46,0,95.6,3,193.0,396.9,32.5,-0.4088707843565132,0.3965759851885005,-0.9774406562066159,-0.4506702359700452,-0.30309414801650153,0.4410519326070325,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.9546858908341915,0.08695652173913043,0.011450381679389277,12.097366498033844,0.4058509822546095
0.0,2.46,0,89.8,3,193.0,391.0,26.4,-0.4108491293108799,-0.9696716851959484,0.1860017457910613,-0.38369072432054163,-0.30309414801650153,0.37636221829524286,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.8949536560247168,0.08695652173913043,0.011450381679389277,14.14195134051133,0.1341605706679315
0.0,2.46,0,68.8,3,193.0,387.11,29.6,-0.41348032810018753,-0.1875340720144447,0.06965750559129358,-0.24497800963406047,-0.30309414801650153,0.33371086428289337,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.6786817713697219,0.08695652173913043,0.011450381679389277,18.64248595067745,0.14266815417481726
0.0,2.46,0,53.6,3,193.0,392.63,50.0,-0.4139981889853011,2.2030431864893165,-1.1498544097556693,-0.28324522530322344,-0.30309414801650153,0.3942341224186695,-0.48772236467012914,0.07331378299120235,0.2119341563786007,0.5221421215242018,0.08695652173913043,0.011450381679389277,19.95612768615582,0.5500672921039249
45.0,3.44,0,41.1,5,398.0,393.87,32.0,-0.41135302540808033,0.7085762352554399,-0.8372668728334018,-0.0030626549255265137,-1.505236629567631,0.4078299267825034,1.4436581994235824,0.1092375366568915,0.10699588477366251,0.3934088568486097,0.17391304347826086,0.4026717557251908,15.05253169154771,0.2679801143107861
45.0,3.44,0,29.1,5,398.0,382.84,29.8,-0.4058788285461152,0.38660337445576776,-1.1344352935846158,0.36682207193379784,-1.505236629567631,0.28689305409452975,1.4436581994235824,0.1092375366568915,0.10699588477366251,0.2698249227600412,0.17391304347826086,0.4026717557251908,10.303876525530272,0.31482674540600747
45.0,3.44,0,38.9,5,398.0,396.9,34.9,-0.4107769779066618,1.282713681725651,-1.018091053384848,0.36682207193379784,-1.505236629567631,0.4410519326070325,1.4436581994235824,0.1092375366568915,0.10699588477366251,0.3707518022657055,0.17391304347826086,0.4026717557251908,14.301550295405024,0.291900961030592
45.0,3.44,0,21.5,5,398.0,377.68,37.0,-0.40996469274304537,0.949343551517141,-1.05874145056308,1.2762507712713813,-1.505236629567631,0.23031696496760878,1.4436581994235824,0.1092375366568915,0.10699588477366251,0.19155509783728117,0.17391304347826086,0.4026717557251908,13.381909024012824,0.21033692034794102
45.0,3.44,0,30.8,5,398.0,389.71,30.5,-0.4124748633704388,0.6473159121829356,-1.1162127017460979,1.2762507712713813,-1.505236629567631,0.3622181960135123,1.4436581994235824,0.1092375366568915,0.10699588477366251,0.28733264675592174,0.17391304347826086,0.4026717557251908,16.82380500094864,0.22174866409509728
45.0,3.44,0,26.3,5,398.0,390.49,36.4,-0.41043484060278895,1.2727410709929183,-1.3713289874853474,1.2762507712713813,-1.505236629567631,0.3707703955326984,1.4436581994235824,0.1092375366568915,0.10699588477366251,0.24098867147270858,0.17391304347826086,0.4026717557251908,13.896131920189491,0.3859756931027574
60.0,2.93,0,9.9,1,265.0,393.37,31.1,-0.41797233487892593,0.734220091425325,-1.068553615399205,1.1525597213693168,-1.3202916324059188,0.40234774760353814,2.087451720788153,0.09054252199413491,0.03292181069958855,0.07209062821833163,0.0,0.14885496183206098,48.28260523289924,0.21735942311274803
60.0,2.93,0,18.8,1,265.0,376.7,29.1,-0.4188428066588472,0.4549869909087955,-1.1596665745917945,1.1525597213693168,-1.3202916324059188,0.2195718937768367,2.087451720788153,0.09054252199413491,0.03292181069958855,0.16374871266735327,0.0,0.14885496183206098,72.05057141629453,0.24242114558454333
80.0,0.46,0,32.0,4,255.0,394.23,50.0,-0.41891030313376093,2.2657281682379247,-1.357311609148026,0.8810288693168221,-1.8751266238910549,0.4117770957913585,2.9458430826075803,0.0,0.07613168724279828,0.2996910401647786,0.13043478260869565,0.1297709923664122,74.85040885309125,0.4694276523467091
80.0,1.52,0,34.1,2,329.0,396.9,33.3,-0.41584968711612313,1.4280288666883354,-1.2017187096037585,1.670426861120696,-2.70737911111876,0.4410519326070325,2.9458430826075803,0.03885630498533725,0.039094650205761305,0.3213182286302781,0.043478260869565216,0.27099236641221375,27.486051148121543,0.24436029713568283
80.0,1.52,0,36.6,2,329.0,354.31,30.3,-0.4150874424425289,1.1715903049894818,-0.5667314709230986,1.670426861120696,-2.70737911111876,-0.025920089857226842,2.9458430826075803,0.03885630498533725,0.039094650205761305,0.34706488156539655,0.043478260869565216,0.27099236641221375,23.986245694559045,0.11293412779719339
80.0,1.52,0,38.3,2,329.0,392.2,34.6,-0.41613247407136494,1.4095083038989737,-0.8456772998357946,1.670426861120696,-2.70737911111876,0.3895194483247593,2.9458430826075803,0.03885630498533725,0.039094650205761305,0.364572605561277,0.043478260869565216,0.27099236641221375,29.093890735752375,0.1503340458045558
95.0,1.47,0,15.3,3,402.0,396.9,34.9,-0.4168516606488935,0.9835353597436549,-1.1344352935846158,1.8341439925052887,-0.6729841423399261,0.4410519326070325,3.589636603972151,0.03702346041055718,0.03703703703703709,0.12770339855818746,0.08695652173913043,0.41030534351145037,34.286244853607286,0.19985957393549203
95.0,1.47,0,13.9,3,402.0,384.3,32.9,-0.4184483014003,1.2114807479204142,-1.1498544097556693,1.8341439925052887,-0.6729841423399261,0.30290101729710867,3.589636603972151,0.03702346041055718,0.03703703703703709,0.11328527291452112,0.08695652173913043,0.41030534351145037,58.783182736371934,0.2094978423337149
82.5,2.03,0,38.4,2,348.0,393.77,24.1,-0.4165083596126946,-0.17471214392950152,-0.7321365353034912,1.1765183259621839,-1.7364178760197713,0.4067334909467101,3.053142002835009,0.057551319648093846,0.061728395061728336,0.36560247167868176,0.043478260869565216,0.30725190839694655,31.50524196248874,0.13227121394579072
82.5,2.03,0,15.7,2,348.0,395.38,42.3,-0.4179839722021869,1.8881936190701682,-1.3376872794757761,1.1765183259621839,-1.7364178760197713,0.4243861079029783,3.053142002835009,0.057551319648093846,0.061728395061728336,0.13182286302780638,0.043478260869565216,0.30725190839694655,48.412438387976735,0.3902624142935533
95.0,2.68,0,33.2,4,224.0,392.78,48.5,-0.41643271701149825,2.2343856773636204,-1.2395656311145262,0.6288930781252201,-1.7364178760197713,0.39587877617235884,3.589636603972151,0.08137829912023462,0.0639917695473251,0.31204943357363546,0.13043478260869565,0.07061068702290074,30.96132414599816,0.402726622829825
95.0,2.68,0,31.9,4,224.0,390.55,50.0,-0.41817947923297133,2.49224889773858,-1.3699272496516155,0.6288930781252201,-1.7364178760197713,0.37142825703417426,3.589636603972151,0.08137829912023462,0.0639917695473251,0.29866117404737386,0.13043478260869565,0.07061068702290074,52.24730362013094,0.5450534062784942
0.0,10.59,0,22.3,4,277.0,396.9,22.6,-0.40464178108347293,-0.560794645153887,-0.24993872049963475,0.07147522603006008,0.0667958463069231,0.4410519326070325,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.19979402677651908,0.13043478260869565,0.17175572519083965,9.429056690475186,0.13736257970981916
0.0,10.59,0,52.5,4,277.0,394.87,24.4,-0.3937876496779566,0.058931878951676064,-0.23592134216231314,0.2661388883471059,0.0667958463069231,0.4187942851404339,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.5108135942327497,0.13043478260869565,0.17175572519083965,6.4524473253632095,0.13241719168673735
0.0,10.59,0,72.7,4,277.0,389.43,22.5,-0.391192526590758,-0.7146577821731989,0.7579107819537747,0.2661388883471059,0.0667958463069231,0.35914817567329205,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.7188465499485067,0.13043478260869565,0.17175572519083965,6.067164660809947,0.07352876294410744
0.0,10.59,1,59.1,4,277.0,381.32,24.4,-0.40470578636140836,-0.3143286941877662,0.2813199184848469,0.21113867899403607,0.0667958463069231,0.2702272293904756,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.5787847579814624,0.13043478260869565,0.17175572519083965,9.458729663986707,0.09757561917394386
0.0,10.59,1,100.0,4,277.0,396.9,20.0,-0.369812436295685,-1.3400829409831814,1.4629849123210419,0.0380092386622457,0.0667958463069231,0.4410519326070325,-0.48772236467012914,0.37133431085043994,0.21399176954732513,1.0,0.13043478260869565,0.17175572519083965,4.393857757923228,0.059727014906606694
0.0,10.59,1,92.1,4,277.0,393.25,21.7,-0.4002149433149961,-0.46249319650265974,0.6471734930889356,0.039007513853615165,0.0667958463069231,0.40103202460058646,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.9186405767250256,0.13043478260869565,0.17175572519083965,7.830726160999038,0.08901166391818263
0.0,10.59,1,88.6,4,277.0,395.24,19.3,-0.37678668412599053,-1.2546034204168974,1.5877395795232025,-0.061818280474700865,0.0667958463069231,0.4228510977328682,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.8825952626158599,0.13043478260869565,0.17175572519083965,4.759884729030718,0.06148825704002994
0.0,10.59,1,53.8,4,277.0,390.94,22.4,-0.39524231508557917,-0.680465973946685,0.47335800170615033,-0.06771285779516817,0.0667958463069231,0.375704356793767,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.5242018537590113,0.13043478260869565,0.17175572519083965,6.70301676395683,0.09917819245242171
0.0,10.59,0,32.3,4,277.0,385.81,28.1,-0.40416465082977276,0.12874015408080905,-0.45879765772572356,0.07147522603006008,0.0667958463069231,0.31945719841758363,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.3027806385169928,0.13043478260869565,0.17175572519083965,9.215177924137928,0.1722607407746875
0.0,10.59,0,9.8,4,277.0,348.93,23.7,-0.3868215479739338,-1.2432061510080594,2.368507552912005,-0.09865938872762169,0.0667958463069231,-0.08490833782289284,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.07106076210092689,0.13043478260869565,0.17175572519083965,5.552388166697042,0.051051486584481505
0.0,10.59,0,42.4,4,277.0,393.63,25.0,-0.3974731899547091,-0.14621897040740597,-0.4461820172221343,0.07147522603006008,0.0667958463069231,0.4051984807766,-0.48772236467012914,0.37133431085043994,0.21399176954732513,0.40679711637487126,0.13043478260869565,0.17175572519083965,7.148748165916389,0.16545808041112828
0.0,13.89,1,56.0,5,276.0,392.8,23.3,-0.41521079806909533,-0.5650686211822014,0.12012006760565058,-0.3246498772881189,-0.950401638082495,0.39609806333951786,-0.48772236467012914,0.49230205278592387,0.33950617283950624,0.5468589083419155,0.17391304347826086,0.1698473282442748,23.808981989341422,0.14004219484649957
0.0,13.89,0,85.1,5,276.0,392.78,28.7,-0.4123561626731768,0.5091240206007762,-0.4153437848800274,-0.1777608134151831,-0.950401638082495,0.39587877617235884,-0.48772236467012914,0.49230205278592387,0.33950617283950624,0.8465499485066941,0.17391304347826086,0.1698473282442748,16.138390281210413,0.2003592167456867
0.0,13.89,1,93.8,5,276.0,396.9,21.5,-0.40763606435852323,-0.4753151245876029,0.7382864522815251,-0.43056212140103167,-0.950401638082495,0.4410519326070325,-0.48772236467012914,0.49230205278592387,0.33950617283950624,0.9361483007209063,0.17391304347826086,0.1698473282442748,10.913397196661379,0.11493685445313001
0.0,13.89,1,92.4,5,276.0,393.74,23.0,-0.40722177565043227,0.12589083672859988,-0.3018030203477239,-0.2052371496347807,-0.950401638082495,0.4064045601959725,-0.48772236467012914,0.49230205278592387,0.33950617283950624,0.92173017507724,0.17391304347826086,0.1698473282442748,10.631892657697215,0.18046334878018047
0.0,6.2,1,88.5,8,307.0,391.7,26.7,-0.3788453266108579,0.949343551517141,-0.4125403092125629,-0.44368230963045896,-0.4880391451782146,0.38403726914579406,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.8815653964984552,0.30434782608695654,0.22900763358778625,4.822451892743336,0.25015198595521293
0.0,6.2,1,91.3,8,307.0,395.24,21.7,-0.3730708868087595,-0.17186282657729235,1.234501645422703,-0.35512103908182485,-0.4880391451782146,0.4228510977328682,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.9104016477857878,0.30434782608695654,0.22900763358778625,4.482581601863088,0.09423624004129026
0.0,6.2,1,77.7,8,307.0,390.39,27.5,-0.34795172454993345,0.8467681268375994,-0.38170207687045593,-0.24859081508854045,-0.4880391451782146,0.3696739596969051,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.7703398558187435,0.30434782608695654,0.22900763358778625,3.633552765218755,0.21171395883774666
0.0,6.2,0,80.8,8,307.0,396.9,30.1,-0.3489827913908563,0.47493221237426225,-0.7083069921300449,-0.24859081508854045,-0.4880391451782146,0.4410519326070325,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.8022657054582903,0.30434782608695654,0.22900763358778625,3.656667678070368,0.26612556880419624
0.0,6.2,0,78.3,8,307.0,385.05,44.8,-0.3838214460372531,2.82276971059488,-1.1933082826013655,-0.42813773879342004,-0.4880391451782146,0.31112428606555653,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.776519052523172,0.30434782608695654,0.22900763358778625,5.212879128842372,0.6898211572304874
0.0,6.2,0,83.0,8,307.0,382.0,50.0,-0.3591968700170187,3.476688042926957,-1.124623128748491,-0.42813773879342004,-0.4880391451782146,0.2776829930738684,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.8249227600411946,0.30434782608695654,0.22900763358778625,3.9393835330677036,0.6510673175996666
0.0,6.2,0,86.5,8,307.0,387.38,37.6,-0.3760465503665921,2.5007968497952064,-1.334883803808312,-0.2754016345138918,-0.4880391451782146,0.33667124103953444,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.8609680741503605,0.30434782608695654,0.22900763358778625,4.6584402435751375,0.7987965593328499
0.0,6.2,0,79.9,8,307.0,372.08,31.6,-0.37252742381247167,1.2513711908513476,-0.8821224835128303,-0.2754016345138918,-0.4880391451782146,0.16891655816319778,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.7929969104016479,0.30434782608695654,0.22900763358778625,4.466546112115733,0.3502372303496035
0.0,6.2,0,17.0,8,307.0,377.51,46.7,-0.3858160832441851,1.9964676784541282,-1.2241465149434727,-0.1996277937975618,-0.4880391451782146,0.22845302404676043,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.14521112255406798,0.30434782608695654,0.22900763358778625,5.395164766486685,0.5809351680585125
0.0,6.2,0,21.4,8,307.0,380.34,31.5,-0.3691060507737435,0.38090473975134814,-1.246574320283187,-0.1996277937975618,-0.4880391451782146,0.25948215819970355,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.19052523171987643,0.30434782608695654,0.22900763358778625,4.305168351260884,0.5162967590558388
0.0,6.2,0,68.1,8,307.0,378.35,24.3,-0.358024991564638,-0.43257536430446025,-0.14060316946852758,-0.05872838107284301,-0.4880391451782146,0.23766308506742237,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.6714727085478887,0.30434782608695654,0.22900763358778625,3.90379564141845,0.13983128365515843
0.0,6.2,0,76.9,8,307.0,376.14,31.7,-0.36664126570706784,1.6061112012014283,-1.037715383057098,-0.05872838107284301,-0.4880391451782146,0.2134318530963956,-0.48772236467012914,0.21041055718475074,0.24485596707818924,0.7621009268795057,0.30434782608695654,0.22900763358778625,4.201612072583274,0.38453207784543747
0.0,6.2,0,73.3,8,307.0,385.91,41.7,-0.3535690604880087,2.923920476598316,-1.427398500834633,0.020610728184092174,-0.4880391451782146,0.3205536342533769,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.7250257466529351,0.30434782608695654,0.22900763358778625,3.768111602421486,0.8793517204368215
0.0,6.2,0,70.4,8,307.0,378.95,48.3,-0.3819431820629309,2.7957011957488893,-1.2199413014422764,-0.0680456161922914,-0.4880391451782146,0.2442417000821803,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.6951596292481977,0.30434782608695654,0.22900763358778625,5.046722123415455,0.571715573062193
0.0,6.2,1,66.5,8,307.0,360.2,29.0,-0.3683926828578454,0.6287953493935742,-0.6452287896120984,-0.0680456161922914,-0.4880391451782146,0.0386599808709836,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.654994850669413,0.30434782608695654,0.22900763358778625,4.262449220940788,0.2287926696543057
0.0,6.2,0,61.5,8,307.0,376.75,24.0,-0.3820618827601929,-0.2829862033134615,-0.2485369826659024,-0.0680456161922914,-0.4880391451782146,0.22012011169473333,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.6035015447991761,0.30434782608695654,0.22900763358778625,5.05603427822466,0.15317369040773296
0.0,6.2,1,76.5,8,307.0,388.45,25.1,-0.359935840044091,0.4934527751636238,-0.43636985238600956,0.1677850135402761,-0.4880391451782146,0.34840310448252,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.7579814624098867,0.30434782608695654,0.22900763358778625,3.950792194603194,0.16756831611910672
0.0,6.2,0,71.6,8,307.0,390.07,31.5,-0.3609541058294268,1.5291796326917717,-1.1106057504111693,0.1677850135402761,-0.4880391451782146,0.3661653650223674,-0.48772236467012914,0.21041055718475074,0.2510288065843621,0.7075180226570545,0.30434782608695654,0.22900763358778625,3.983631566067472,0.37502471962340544
30.0,4.93,0,18.5,6,300.0,379.41,23.7,-0.41092360817975015,0.2797539737479117,-0.8821224835128303,1.1384412579485201,-0.8579291395016376,0.24928530492682874,0.7998646780590118,0.16385630498533724,0.08847736625514402,0.16065911431513905,0.21739130434782608,0.215648854961832,14.526723526081364,0.1646270791503424
30.0,4.93,0,42.2,6,300.0,383.78,23.3,-0.40975056599504334,0.4578363082610047,-0.740546962305884,1.1384412579485201,-0.8579291395016376,0.2971995509509844,0.7998646780590118,0.16385630498533724,0.08847736625514402,0.40473738414006183,0.21739130434782608,0.215648854961832,13.205163405479562,0.14480629724576713
30.0,4.93,0,54.3,6,300.0,391.25,22.0,-0.4073334939537377,0.8724119830074857,-0.17845009097929534,1.207940226033385,-0.8579291395016376,0.37910330788472546,0.7998646780590118,0.16385630498533724,0.08847736625514402,0.529351184346035,0.21739130434782608,0.215648854961832,11.223593966611562,0.09565241534899928
30.0,4.93,0,65.1,6,300.0,394.62,20.1,-0.40816789003154996,-0.2701642752285196,-0.03547283193861701,1.207940226033385,-0.8579291395016376,0.41605319555095127,0.7998646780590118,0.16385630498533724,0.08847736625514402,0.6405767250257466,0.21739130434782608,0.215648854961832,11.81998394570281,0.07757646786895979
30.0,4.93,0,52.9,6,300.0,372.75,22.2,-0.40854261184055357,0.10452095658702791,-0.20087789631900962,1.5404134016732918,-0.8579291395016376,0.1762626782630114,0.7998646780590118,0.16385630498533724,0.08847736625514402,0.5149330587023686,0.21739130434782608,0.215648854961832,12.11486254546537,0.0805439082747021
30.0,4.93,0,7.8,6,300.0,374.71,23.7,-0.4056716841920697,0.15438401025069415,-1.0461258100594908,1.5404134016732918,-0.8579291395016376,0.19775282064455493,0.7998646780590118,0.16385630498533724,0.08847736625514402,0.05046343975283214,0.21739130434782608,0.215648854961832,10.235523143549328,0.1750823548453487
22.0,5.86,0,76.5,7,330.0,372.49,17.6,-0.3965352216998741,-0.9853429306331007,-0.02145545360129564,1.977467787837619,0.29797709275906326,0.17341194508994956,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.7579814624098867,0.26086956521739135,0.2729007633587786,7.225026107841285,0.05624709298671259
22.0,5.86,0,70.2,7,330.0,389.13,18.5,-0.3982517268808687,-0.9682470265198432,0.8139802953030606,1.977467787837619,0.29797709275906326,0.3558588681659128,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.6930998970133883,0.26086956521739135,0.2729007633587786,7.5991135272879635,0.03816886059189014
22.0,5.86,0,34.9,7,330.0,390.18,24.3,-0.3809703018383129,-0.25164371243915806,-0.48963589006783076,2.025289923195604,0.29797709275906326,0.3673714444417399,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.329557157569516,0.26086956521739135,0.2729007633587786,5.315189430277075,0.08277726113515434
22.0,5.86,0,79.2,7,330.0,376.14,20.5,-0.3976419311419933,-0.08353398865879783,-0.35086384452834873,2.025289923195604,0.29797709275906326,0.2134318530963956,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.7857878475798147,0.26086956521739135,0.2729007633587786,7.459787909383701,0.0761466097422041
22.0,5.86,0,49.1,7,330.0,374.71,24.5,-0.4013868217673768,0.21137035729488396,-0.43917332805347375,1.9164303904224573,0.29797709275906326,0.19775282064455493,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.47579814624098876,0.26086956521739135,0.2729007633587786,8.455636714567678,0.0863393974468341
22.0,5.86,0,17.5,7,330.0,393.74,26.2,-0.3983215508204346,0.6173980799847362,-0.8540877268381876,1.9164303904224573,0.29797709275906326,0.4064045601959725,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.15036045314109167,0.26086956521739135,0.2729007633587786,7.615555320057312,0.13084844641329568
22.0,5.86,0,13.0,7,330.0,396.28,24.4,-0.40419025294094696,0.2883019258045405,-0.9466024238645088,1.71211673458884,0.29797709275906326,0.4342540304251155,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.10401647785787849,0.26086956521739135,0.2729007633587786,9.500125384900649,0.1486462240490663
22.0,5.86,0,8.9,7,330.0,377.07,24.8,-0.39560307210666956,0.21849365067540752,-1.2704038634566335,1.71211673458884,0.29797709275906326,0.22362870636927104,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.06179196704428426,0.26086956521739135,0.2729007633587786,7.043474421068816,0.24244795155017748
22.0,5.86,0,6.8,7,330.0,386.09,29.6,-0.4109503740232504,0.9578915035737697,-1.2788142904590263,2.429924134097361,0.29797709275906326,0.3225272187578039,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.04016477857878477,0.26086956521739135,0.2729007633587786,14.536511955704015,0.221274044230191
22.0,5.86,0,8.4,7,330.0,396.9,42.8,-0.37758267703704157,2.812797099862147,-1.2774125526252942,2.429924134097361,0.29797709275906326,0.4410519326070325,0.4565081333312409,0.19794721407624635,0.09465020576131689,0.05664263645726057,0.26086956521739135,0.2729007633587786,5.083009462538493,0.26194335134871805
80.0,3.64,0,32.0,1,315.0,392.89,21.9,-0.4149093913966359,-0.25164371243915806,-0.8526859890044552,2.578999896008534,-0.950401638082495,0.39708485559173134,2.9458430826075803,0.11656891495601175,0.014403292181069949,0.2996910401647786,0.0,0.24427480916030536,23.363189211528,0.10082973062663944
80.0,3.64,0,19.1,1,315.0,395.18,20.9,-0.4163884951831065,-0.5821645252954577,-0.4770202495642415,2.578999896008534,-0.950401638082495,0.4221932362313924,2.9458430826075803,0.11656891495601175,0.014403292181069949,0.16683831101956748,0.0,0.24427480916030536,30.796888915326356,0.06889615774359222
90.0,3.75,0,34.2,3,244.0,386.34,44.0,-0.41872759715856356,1.6659468655978273,-1.3376872794757761,1.207940226033385,-1.1815828845346343,0.3252683083472865,3.375038763517294,0.12060117302052788,0.01851851851851849,0.32234809474768283,0.08695652173913043,0.10877862595419846,67.62046999950638,0.37827442210766854
20.0,3.97,0,86.9,5,264.0,389.7,50.0,-0.34935053080590334,3.4467702107287583,-1.0559379748956157,-0.9479063550997887,-2.5224341139570474,0.36210855242993306,0.3706689971492982,0.12866568914956011,0.5390946502057613,0.8650875386199794,0.17391304347826086,0.14694656488549612,3.2577341430540936,0.943920044419767
20.0,3.97,0,100.0,5,264.0,383.29,36.0,-0.3433026139071718,1.493563165789154,-0.6816739732891341,-0.9034118037130353,-2.5224341139570474,0.29182701535559896,0.3706689971492982,0.12866568914956011,0.5390946502057613,1.0,0.17391304347826086,0.14694656488549612,3.129654421353639,0.4968516018839843
20.0,3.97,0,100.0,5,264.0,391.93,30.1,-0.3441009342828751,0.7940557558217239,-0.8064286404912946,-0.8482214467044663,-2.5224341139570474,0.38655907156811825,0.3706689971492982,0.12866568914956011,0.5390946502057613,1.0,0.17391304347826086,0.14694656488549612,3.1453994224222392,0.4931587023914809
20.0,3.97,0,81.8,5,264.0,392.8,33.8,-0.35766307081122156,1.3083575378955374,-0.42936116321734874,-0.8000190160354835,-2.5224341139570474,0.39609806333951786,0.3706689971492982,0.12866568914956011,0.5390946502057613,0.8125643666323378,0.17391304347826086,0.14694656488549612,3.4739928306171337,0.3556152125898153
20.0,3.97,0,89.4,5,264.0,388.37,43.1,-0.3583601464745542,1.7599743382207402,-0.7559660784769376,-0.7868512908921814,-2.5224341139570474,0.3475259558138857,0.3706689971492982,0.12866568914956011,0.5390946502057613,0.8908341915550979,0.17391304347826086,0.14694656488549612,3.4947565793076776,0.4840698533397086
20.0,3.97,0,91.5,5,264.0,386.86,48.8,-0.3599870442664393,3.0108246558407057,-0.9452006860307767,-0.7161638999604484,-2.5224341139570474,0.33096977469341077,0.3706689971492982,0.12866568914956011,0.5390946502057613,0.9124613800205973,0.17391304347826086,0.14694656488549612,3.5450774419736466,0.6209226075939914
20.0,3.97,0,94.5,5,264.0,393.42,31.0,-0.32447924353253615,1.4850152137325252,-0.19667268281781328,-0.8158488083557707,-2.5224341139570474,0.4028959655214348,0.3706689971492982,0.12866568914956011,0.5390946502057613,0.9433573635427395,0.17391304347826086,0.14694656488549612,2.8342574616540976,0.31330040835524764
20.0,3.97,0,91.6,5,264.0,387.89,36.5,-0.3565039934144279,1.3126315139238518,-0.6382201004434378,-0.8865361992875039,-2.5224341139570474,0.3422630638020789,0.3706689971492982,0.12866568914956011,0.5390946502057613,0.913491246138002,0.17391304347826086,0.14694656488549612,3.4404685736898366,0.4609241125483808
